shard_id,basis,files,survivors,planned,with_picks,recorded,lost
2017284-2017304-4c03dbe58e1a,progress (first attempt),12,10,240,196,22,64
2011256-2011276-6ed0ef451e47,plan up to the resumed attempt's first day (progress overwritten),10,7,357,356,82,64
2010081-2010101-130bd1ec3d0b,plan up to the resumed attempt's first day (progress overwritten),6,1,112,178,140,64
2019354-2020009-68f29b659e2f,plan up to the resumed attempt's first day (progress overwritten),4,1,108,136,120,64
2025262-2025282-f0a50cbc169d,plan up to the resumed attempt's first day (progress overwritten),19,18,800,735,40,64
2020169-2020189-008f54dda862,plan up to the resumed attempt's first day (progress overwritten),10,8,374,371,68,63
2024008-2024028-6a79600d0d26,progress (first attempt),18,17,720,686,29,63
2016090-2016110-a8418f57bc42,plan up to the resumed attempt's first day (progress overwritten),7,1,96,207,220,63
2020229-2020249-e6490164ae68,plan up to the resumed attempt's first day (progress overwritten),6,3,180,170,60,63
2020029-2020049-d2cad2ec581b,plan up to the resumed attempt's first day (progress overwritten),4,1,99,118,120,63
2024268-2024288-0083cdd3a4e5,plan up to the resumed attempt's first day (progress overwritten),6,2,144,204,140,63
2012231-2012251-01da5c6050d6,plan up to the resumed attempt's first day (progress overwritten),17,10,455,624,240,62
2024148-2024168-b9e9a3fa2243,plan up to the resumed attempt's first day (progress overwritten),11,1,104,369,333,62
2017264-2017284-1e00ea1f4d27,progress (first attempt),5,4,160,112,21,62
2014240-2014260-a2521f7ba689,plan up to the resumed attempt's first day (progress overwritten),8,2,132,276,220,62
2019114-2019134-d81244cd51d7,progress (first attempt),7,6,240,196,20,62
2015115-2015135-40d8c506a915,plan up to the resumed attempt's first day (progress overwritten),6,2,136,206,140,62
2018059-2018079-20f26d325624,plan up to the resumed attempt's first day (progress overwritten),6,5,238,212,40,62
2021203-2021223-861e2126c18d,plan up to the resumed attempt's first day (progress overwritten),8,5,252,299,120,61
2024088-2024108-2ea4d16e4699,plan up to the resumed attempt's first day (progress overwritten),9,2,140,335,280,61
2019194-2019214-16ae8b094c9b,progress (first attempt),10,6,160,133,39,61
2023053-2023073-189faab9c618,plan up to the resumed attempt's first day (progress overwritten),7,3,187,261,159,61
2016270-2016290-ce627365529e,plan up to the resumed attempt's first day (progress overwritten),6,4,208,198,60,61
2025302-2025322-6762f257aa38,plan up to the resumed attempt's first day (progress overwritten),5,1,90,148,140,61
2021123-2021143-04d77a91677b,plan up to the resumed attempt's first day (progress overwritten),2,1,84,50,40,60
2011176-2011196-d1c6c9aaedb2,plan up to the resumed attempt's first day (progress overwritten),5,2,121,151,100,60
2023073-2023093-826de2fa4441,plan up to the resumed attempt's first day (progress overwritten),22,16,391,396,80,60
2013265-2013285-0625715e8f1d,plan up to the resumed attempt's first day (progress overwritten),9,5,260,340,160,60
2013145-2013165-69b6799f772a,plan up to the resumed attempt's first day (progress overwritten),9,4,220,340,200,60
2016230-2016250-c1023e99e918,plan up to the resumed attempt's first day (progress overwritten),18,10,270,295,95,60
2023213-2023233-567bbca5eaa3,progress (first attempt),6,5,240,198,20,60
2025282-2025302-4d603c280e46,progress (first attempt),5,4,200,158,20,60
2023193-2023213-91532ef4a19a,progress (first attempt),5,4,200,153,20,59
2018099-2018119-b854a1ea78b9,progress (first attempt),6,5,240,198,20,59
2019354-2020009-b462452ee060,plan up to the resumed attempt's first day (progress overwritten),4,1,99,130,120,58
2023033-2023053-d76963768162,plan up to the resumed attempt's first day (progress overwritten),4,3,187,159,40,58
2012191-2012211-75bfe61af745,plan up to the resumed attempt's first day (progress overwritten),8,7,342,320,40,58
2015095-2015115-38fd7efca407,progress (first attempt),8,6,160,117,17,58
2023133-2023153-397a42def317,plan up to the resumed attempt's first day (progress overwritten),20,17,741,722,44,58
2021363-2022018-f75bc0a0647b,plan up to the resumed attempt's first day (progress overwritten),5,1,90,148,124,58
2013365-2014020-a29c4b38fa22,progress (first attempt),5,4,160,129,34,58
2012151-2012171-33a69990d448,plan up to the resumed attempt's first day (progress overwritten),7,1,92,220,220,58
2021323-2021343-e0e26e70993f,plan up to the resumed attempt's first day (progress overwritten),4,3,187,160,40,57
2012211-2012231-888b765a1ab4,plan up to the resumed attempt's first day (progress overwritten),10,8,378,363,60,57
2017044-2017064-5b6fc1e582df,plan up to the resumed attempt's first day (progress overwritten),18,14,340,334,61,57
2018299-2018319-03894380a778,plan up to the resumed attempt's first day (progress overwritten),28,7,198,501,398,57
2016170-2016190-c0fd61344b32,plan up to the resumed attempt's first day (progress overwritten),7,3,182,214,100,57
2010181-2010201-e83c1deb33e1,plan up to the resumed attempt's first day (progress overwritten),5,1,70,100,153,57
2015095-2015115-b31a5230c3b9,plan up to the resumed attempt's first day (progress overwritten),5,4,221,200,40,57
2011016-2011036-d2a2e171d968,plan up to the resumed attempt's first day (progress overwritten),10,6,300,337,99,57
2018119-2018139-88c01691b1b4,plan up to the resumed attempt's first day (progress overwritten),5,1,80,155,140,57
2015155-2015175-8b654d9ec102,plan up to the resumed attempt's first day (progress overwritten),5,4,221,200,40,57
2022358-2023013-fa12ec935d97,plan up to the resumed attempt's first day (progress overwritten),9,2,133,284,240,56
2019354-2020009-4edf006f20e5,progress (first attempt),4,3,160,139,38,56
2023333-2023353-104a2a2dc82d,progress (first attempt),6,5,200,157,20,56
2018219-2018239-4f876efc4edb,progress (first attempt),12,10,240,214,33,56
2012351-2013005-9cdc71c9f4fc,plan up to the resumed attempt's first day (progress overwritten),4,1,99,103,70,56
2011316-2011336-acb3f76247ae,progress (first attempt),9,7,320,284,20,55
2012211-2012231-482d42187c26,plan up to the resumed attempt's first day (progress overwritten),5,1,96,173,140,55
2020129-2020149-f2c81102bb75,progress (first attempt),7,6,280,245,20,55
2016030-2016050-73968c236a5e,plan up to the resumed attempt's first day (progress overwritten),6,4,208,205,60,54
2017084-2017104-eff446b286d2,plan up to the resumed attempt's first day (progress overwritten),3,1,90,82,58,54
2012151-2012171-294428bc3d76,plan up to the resumed attempt's first day (progress overwritten),2,1,66,48,40,54
2016050-2016070-f05ee06ed147,plan up to the resumed attempt's first day (progress overwritten),6,4,180,181,60,54
2025242-2025262-69fa8ee98d35,plan up to the resumed attempt's first day (progress overwritten),19,2,114,375,340,54
2023053-2023073-598f38353c53,progress (first attempt),4,3,120,94,36,54
2016090-2016110-b2782ce36eb1,plan up to the resumed attempt's first day (progress overwritten),6,1,91,205,180,54
2023253-2023273-a9e056d4736f,progress (first attempt),4,3,160,124,20,54
2019174-2019194-ddbbc9249d24,plan up to the resumed attempt's first day (progress overwritten),7,1,105,219,180,54
2011356-2012011-ca0432f05ad5,plan up to the resumed attempt's first day (progress overwritten),11,3,189,362,243,54
2016350-2017004-ba3695374b38,plan up to the resumed attempt's first day (progress overwritten),3,1,98,80,40,54
2014360-2015015-74d01eabfd29,plan up to the resumed attempt's first day (progress overwritten),3,1,91,116,80,53
2015175-2015195-fff3fd43dffb,plan up to the resumed attempt's first day (progress overwritten),6,5,221,204,40,53
2020349-2021003-a8db161d07c3,plan up to the resumed attempt's first day (progress overwritten),8,7,340,305,40,53
2017284-2017304-89970556d0d9,progress (first attempt),3,2,120,87,20,52
2013085-2013105-b230a4a21334,progress (first attempt),7,6,240,223,39,52
2011356-2012011-ac95432f04fa,plan up to the resumed attempt's first day (progress overwritten),15,6,297,594,360,52
2017184-2017204-f998ea3da387,progress (first attempt),8,6,160,125,20,52
2019074-2019094-c0d740b89527,progress (first attempt),7,6,240,207,22,52
2011356-2012011-63dfea61bda9,plan up to the resumed attempt's first day (progress overwritten),17,7,340,616,340,52
2017364-2018019-b85e0da8cbf2,plan up to the resumed attempt's first day (progress overwritten),6,4,210,228,80,52
2024248-2024268-cfae721a7014,progress (first attempt),6,5,240,211,26,52
2013305-2013325-717455201ce8,progress (first attempt),9,7,200,182,37,51
2019174-2019194-65453a345a25,plan up to the resumed attempt's first day (progress overwritten),4,3,170,145,40,51
2011296-2011316-1dfa7cd32754,plan up to the resumed attempt's first day (progress overwritten),19,9,440,749,398,51
2016170-2016190-eb76599621b0,plan up to the resumed attempt's first day (progress overwritten),6,2,132,180,100,51
2025162-2025182-fd13e6dd228a,progress (first attempt),4,3,160,121,13,51
2020309-2020329-aca6ce3dfffa,progress (first attempt),4,3,160,127,20,51
2016230-2016250-715d9989cc36,plan up to the resumed attempt's first day (progress overwritten),7,5,240,238,60,51
2010361-2011016-34779f77e0ae,plan up to the resumed attempt's first day (progress overwritten),18,3,190,680,560,50
2025022-2025042-4b28f48368bc,plan up to the resumed attempt's first day (progress overwritten),9,5,240,333,160,50
2011356-2012011-e2963f73a7a4,plan up to the resumed attempt's first day (progress overwritten),5,3,165,170,60,50
2018239-2018259-aa669e23b5f1,plan up to the resumed attempt's first day (progress overwritten),7,2,114,225,200,50
2022038-2022058-a6b24f347344,progress (first attempt),5,4,200,174,24,50
2020149-2020169-96b7ba9ef563,plan up to the resumed attempt's first day (progress overwritten),5,1,85,140,160,50
2024088-2024108-2c363ed56468,plan up to the resumed attempt's first day (progress overwritten),9,2,147,348,280,50
2010081-2010101-8bbaf7f6d900,plan up to the resumed attempt's first day (progress overwritten),6,1,70,52,46,50
2016190-2016210-d71631f683e1,progress (first attempt),17,16,680,647,17,49
2023053-2023073-ef8c90774f56,plan up to the resumed attempt's first day (progress overwritten),15,3,174,509,401,49
2017204-2017224-0e9f8d48acf0,plan up to the resumed attempt's first day (progress overwritten),14,5,252,500,300,49
2012351-2013005-72c20b8d0f3e,progress (first attempt),3,2,120,92,24,49
2018179-2018199-d4d224f187ef,plan up to the resumed attempt's first day (progress overwritten),4,1,78,132,120,49
2012151-2012171-b97c29432fee,plan up to the resumed attempt's first day (progress overwritten),8,1,95,316,280,49
2020269-2020289-5e40f8a31034,plan up to the resumed attempt's first day (progress overwritten),9,8,380,349,40,49
2012111-2012131-f679652fa062,plan up to the resumed attempt's first day (progress overwritten),10,6,294,371,140,49
2015055-2015075-67a8d633c1f7,progress (first attempt),6,5,200,169,20,49
2022198-2022218-9fbcb3190849,plan up to the resumed attempt's first day (progress overwritten),13,8,390,465,151,49
2017104-2017124-199193dfbc36,progress (first attempt),8,7,280,250,20,49
2025262-2025282-880d87f1dfd4,progress (first attempt),7,6,240,206,18,49
2022238-2022258-3f9aa260e1a8,plan up to the resumed attempt's first day (progress overwritten),13,2,130,440,380,48
2021363-2022018-d89b991e4149,plan up to the resumed attempt's first day (progress overwritten),6,1,76,192,197,48
2020249-2020269-821a5b46698d,plan up to the resumed attempt's first day (progress overwritten),9,8,380,351,40,48
2020329-2020349-6e222c206463,plan up to the resumed attempt's first day (progress overwritten),6,2,72,51,60,48
2022018-2022038-d5e2dad04c7b,progress (first attempt),5,4,160,130,20,48
2016110-2016130-5d90c7da731d,plan up to the resumed attempt's first day (progress overwritten),6,4,180,187,57,48
2019154-2019174-fe673a138ddb,progress (first attempt),9,8,360,332,20,48
2022278-2022298-6b0d3210f275,progress (first attempt),7,6,280,244,12,48
2023133-2023153-109ebb15c01a,progress (first attempt),21,15,240,227,35,48
2019154-2019174-85ccd5cd84e6,progress (first attempt),2,1,80,46,17,48
2022238-2022258-73dd5a1c3647,plan up to the resumed attempt's first day (progress overwritten),8,1,102,278,240,47
2024048-2024068-7ad68bf4b401,plan up to the resumed attempt's first day (progress overwritten),19,11,520,748,317,47
2012151-2012171-6e4f1e8b5437,plan up to the resumed attempt's first day (progress overwritten),5,1,75,162,160,47
2016070-2016090-f85ffa608a21,progress (first attempt),6,5,240,212,20,47
2021023-2021043-18ba33ef3e04,progress (first attempt),7,6,240,227,38,47
2010161-2010181-43d6804c948e,progress (first attempt),5,4,200,172,20,47
2019094-2019114-94ebe3304ff7,progress (first attempt),5,4,200,165,12,47
2020009-2020029-bb22061a4afe,progress (first attempt),5,4,200,172,20,47
2016350-2017004-3f5597743de9,plan up to the resumed attempt's first day (progress overwritten),7,4,208,210,50,46
2022098-2022118-ea03e6961905,progress (first attempt),4,3,160,134,20,46
2013045-2013065-356c1ba0058d,plan up to the resumed attempt's first day (progress overwritten),7,5,224,228,61,46
2016330-2016350-d04ee6db2d9e,plan up to the resumed attempt's first day (progress overwritten),4,1,84,126,90,46
2023273-2023293-a3ad1135d5d5,plan up to the resumed attempt's first day (progress overwritten),8,1,69,278,280,46
2024068-2024088-a2e897cec315,progress (first attempt),5,4,200,170,16,46
2019334-2019354-6b08f2dbd6a2,plan up to the resumed attempt's first day (progress overwritten),8,1,69,287,278,46
2025342-2025362-e33454b05168,progress (first attempt),8,7,320,299,25,46
2013305-2013325-93f78487fbfd,progress (first attempt),2,1,80,55,23,46
2011076-2011096-b693f842f845,plan up to the resumed attempt's first day (progress overwritten),9,8,360,350,40,46
2024028-2024048-34d1cc9a25b8,plan up to the resumed attempt's first day (progress overwritten),5,1,95,197,160,45
2015275-2015295-56caa5a36fdd,progress (first attempt),5,4,200,170,15,45
2022358-2023013-a68e82e07ed2,progress (first attempt),19,17,360,323,9,45
2024028-2024048-85723fccb9f1,progress (first attempt),6,5,200,188,34,45
2013025-2013045-420ffdeb6b05,progress (first attempt),7,6,240,213,19,45
2021023-2021043-cd1a9ffb3a65,plan up to the resumed attempt's first day (progress overwritten),15,13,589,575,59,45
2019234-2019254-bdb2e50a08ec,plan up to the resumed attempt's first day (progress overwritten),7,4,182,221,91,45
2018119-2018139-d6a189d44968,plan up to the resumed attempt's first day (progress overwritten),6,1,68,191,180,44
2010061-2010081-816c6f604c28,progress (first attempt),2,1,80,67,32,44
2016250-2016270-db5f98684aa3,progress (first attempt),6,5,240,216,20,44
2019354-2020009-c5dc50975b69,plan up to the resumed attempt's first day (progress overwritten),4,1,90,145,120,44
2019034-2019054-06e6724e1fdd,progress (first attempt),15,14,600,589,34,44
2017364-2018019-80db00054ff6,plan up to the resumed attempt's first day (progress overwritten),6,1,68,188,180,44
2018179-2018199-9d04adbee7cb,plan up to the resumed attempt's first day (progress overwritten),7,2,90,234,192,44
2024128-2024148-14bcd198f004,progress (first attempt),7,6,280,256,20,44
2025222-2025242-5667c1480ef8,progress (first attempt),6,5,240,223,27,44
2016110-2016130-8dcc2014339c,plan up to the resumed attempt's first day (progress overwritten),6,4,208,216,60,44
2011256-2011276-39d244b69633,plan up to the resumed attempt's first day (progress overwritten),6,3,165,176,56,44
2012011-2012031-4ce2be6ab8b9,progress (first attempt),2,1,80,57,20,43
2020189-2020209-1f30254791f9,plan up to the resumed attempt's first day (progress overwritten),9,8,380,357,40,43
2019034-2019054-c7a4d2bf1ab8,progress (first attempt),5,4,200,178,21,43
2012191-2012211-f941b0a011f7,progress (first attempt),2,1,80,53,20,43
2010341-2010361-f66480749ad7,progress (first attempt),4,3,160,152,36,43
2012351-2013005-66fa562e2dae,progress (first attempt),4,3,120,89,20,43
2017184-2017204-60f9387d0032,progress (first attempt),12,10,240,208,11,43
2012171-2012191-70c1ec4d98b7,plan up to the resumed attempt's first day (progress overwritten),9,8,342,335,40,42
2018019-2018039-2057de6859b6,progress (first attempt),5,4,160,133,20,42
2015295-2015315-92ad1e90fcce,plan up to the resumed attempt's first day (progress overwritten),5,3,168,198,79,42
2016010-2016030-40c663b39ceb,progress (first attempt),2,1,80,76,38,42
2025362-2026002-e66963669229,plan up to the resumed attempt's first day (progress overwritten),3,1,90,106,70,42
2020269-2020289-0be0e102e630,progress (first attempt),16,14,280,269,33,42
2018039-2018059-17e44bd0a2ed,progress (first attempt),6,5,240,218,20,42
2019094-2019114-b30adcaf98f3,progress (first attempt),7,6,280,273,35,42
2013285-2013305-eabb489e7dd5,plan up to the resumed attempt's first day (progress overwritten),5,4,204,198,40,42
2014280-2014300-e44c01c9d0ea,progress (first attempt),4,3,160,154,36,42
2022038-2022058-fdff0e2dd85d,progress (first attempt),5,4,200,184,28,41
2012151-2012171-77215ba83d9c,progress (first attempt),4,3,120,96,20,41
2019214-2019234-733de98edb7a,progress (first attempt),5,4,200,178,20,41
2018339-2018359-7543f66145f9,progress (first attempt),8,7,320,288,9,41
2019254-2019274-4c15e5b6e82b,progress (first attempt),6,4,120,105,27,41
2024228-2024248-4df18f943c0e,plan up to the resumed attempt's first day (progress overwritten),17,15,630,654,80,41
2019054-2019074-b76a45631bec,progress (first attempt),4,3,120,111,38,41
2011336-2011356-5a5b460ec06b,progress (first attempt),9,8,360,339,20,41
2011316-2011336-9746b8946d82,progress (first attempt),10,8,360,339,20,41
2020049-2020069-a19e7b86a4e4,plan up to the resumed attempt's first day (progress overwritten),5,3,156,173,80,41
2019154-2019174-13c8bde9e362,plan up to the resumed attempt's first day (progress overwritten),2,1,84,77,40,41
2014060-2014080-fce7f04687b6,progress (first attempt),3,2,120,99,20,41
2023213-2023233-e34ba79ca9e3,progress (first attempt),20,18,280,251,12,41
2023153-2023173-d26e28ecc2b0,progress (first attempt),18,16,360,333,14,41
2014260-2014280-c99d8a96c50d,progress (first attempt),7,6,240,217,20,41
2014080-2014100-d17b5f320503,progress (first attempt),6,5,200,179,20,41
2012131-2012151-0c99305efe7a,progress (first attempt),2,1,80,59,20,41
2019274-2019294-c10c7fc5cea9,progress (first attempt),1,0,40,20,20,40
2024248-2024268-e7797a9edd6c,progress (first attempt),21,18,280,278,38,40
2014060-2014080-d50e72db2ca8,progress (first attempt),1,0,40,29,29,40
2016190-2016210-e05cbbfb0bb5,progress (first attempt),12,10,240,233,33,40
2011356-2012011-f98b1b5f823f,plan up to the resumed attempt's first day (progress overwritten),9,8,400,360,40,40
2011216-2011236-79d18122bc44,progress (first attempt),1,0,40,20,20,40
2019314-2019334-db178d32ea0c,progress (first attempt),4,3,160,129,9,40
2013165-2013185-5bd728b5168f,progress (first attempt),2,0,40,20,20,40
2011356-2012011-c94631f40686,progress (first attempt),2,1,80,50,10,40
2012351-2013005-bb6b7d3c6d2d,progress (first attempt),4,3,160,152,32,40
2011336-2011356-6b3e77218c35,progress (first attempt),1,0,40,20,20,40
2013205-2013225-affa9e426604,plan up to the resumed attempt's first day (progress overwritten),9,4,220,360,200,40
2021023-2021043-2a908af4bef9,progress (first attempt),4,3,120,96,19,40
2012011-2012031-9a40568f2597,progress (first attempt),1,0,40,20,20,40
2021103-2021123-970ef3d9ba95,progress (first attempt),4,2,120,108,28,40
2025362-2026002-d4e8791bd94c,progress (first attempt),2,0,40,34,34,40
2021223-2021243-2db8a99e17c5,progress (first attempt),8,7,320,319,39,40
2016010-2016030-57b41d46e6c9,progress (first attempt),5,4,200,180,20,40
2022258-2022278-8485f772b593,progress (first attempt),7,6,280,260,20,40
2016290-2016310-bc1c3f3985e7,progress (first attempt),2,0,40,34,34,40
2011256-2011276-646d461c0888,progress (first attempt),2,0,40,20,20,40
2015095-2015115-c243f306166c,progress (first attempt),2,1,80,77,38,40
2011016-2011036-8bba26ee96e7,progress (first attempt),8,4,120,119,39,40
2010301-2010321-9909365a6588,progress (first attempt),6,5,200,180,20,40
2021163-2021183-4767789c7d5f,progress (first attempt),16,13,280,266,27,40
2012351-2013005-3330b1530300,plan up to the resumed attempt's first day (progress overwritten),3,1,84,80,40,40
2015195-2015215-748b34e25644,progress (first attempt),4,2,120,117,37,40
2016070-2016090-5e2512c1220a,progress (first attempt),1,0,40,5,20,40
2020349-2021003-51985b4aa37d,progress (first attempt),2,0,40,11,12,40
2011216-2011236-64c56b91a14d,progress (first attempt),5,4,200,180,20,40
2012351-2013005-23c37914bf2d,progress (first attempt),5,4,200,168,8,40
2015195-2015215-58b7af15de78,progress (first attempt),5,3,160,159,39,40
2023193-2023213-34bb6b20af74,progress (first attempt),17,15,240,235,39,40
2025182-2025202-00bc0ef58b7c,progress (first attempt),1,0,40,12,20,40
2013305-2013325-324a6d7826a3,progress (first attempt),1,0,40,20,20,40
2013265-2013285-54960425ee82,plan up to the resumed attempt's first day (progress overwritten),6,1,84,200,160,40
2014040-2014060-2b7bcfed0eb6,plan up to the resumed attempt's first day (progress overwritten),5,4,204,200,40,40
2017224-2017244-24d4e4f5bbf1,progress (first attempt),1,0,40,27,27,40
2015355-2016010-d6783aa7d893,plan up to the resumed attempt's first day (progress overwritten),7,2,130,218,139,40
2021283-2021303-07345655a396,progress (first attempt),1,0,40,20,20,40
2020249-2020269-08c71b8fba57,progress (first attempt),9,8,360,354,34,40
2025362-2026002-b997589318a2,progress (first attempt),3,1,80,70,30,40
2012351-2013005-d7aa30a258f3,plan up to the resumed attempt's first day (progress overwritten),9,6,300,360,120,40
2021163-2021183-3fd74c096fb3,progress (first attempt),9,7,320,319,39,40
2024308-2024328-0986cd025fdf,progress (first attempt),7,6,280,260,20,40
2010061-2010081-093a482ad61a,progress (first attempt),1,0,40,17,20,40
2019354-2020009-fb127da44209,progress (first attempt),7,6,240,219,20,40
2016010-2016030-aab44dfe6948,progress (first attempt),1,0,40,29,38,40
2011356-2012011-a5a7530840b4,plan up to the resumed attempt's first day (progress overwritten),5,1,90,157,117,40
2011076-2011096-3ca0fcda832e,progress (first attempt),2,0,40,20,20,40
2019154-2019174-8afbf1eb81ef,progress (first attempt),4,3,160,140,20,40
2017344-2017364-7a6b1f715317,progress (first attempt),1,0,40,20,20,40
2015015-2015035-343cf49ca932,plan up to the resumed attempt's first day (progress overwritten),5,3,170,160,40,40
2013185-2013205-31e48a7a10eb,progress (first attempt),4,3,160,140,20,40
2011196-2011216-426f0fb26296,progress (first attempt),2,0,40,20,20,40
2021123-2021143-970cc29d497b,progress (first attempt),1,0,40,20,20,40
2019094-2019114-7405a316a932,progress (first attempt),3,2,120,100,20,40
2019014-2019034-6f543b536ce7,progress (first attempt),10,6,160,157,37,40
2022218-2022238-ce098d4d6e29,progress (first attempt),10,8,200,181,21,40
2018259-2018279-e7912f3ff10a,plan up to the resumed attempt's first day (progress overwritten),3,1,88,115,80,40
2017124-2017144-abd542870c3c,plan up to the resumed attempt's first day (progress overwritten),5,4,204,200,40,40
2020309-2020329-23e925c49532,progress (first attempt),1,0,40,20,20,40
2023013-2023033-8eaacad9a074,progress (first attempt),6,4,200,184,24,40
2014160-2014180-9a5e6bbbdbcd,progress (first attempt),1,0,40,22,23,40
2021103-2021123-6750a4e71a9a,progress (first attempt),2,0,40,33,34,40
2016250-2016270-a047c23a8a8d,progress (first attempt),16,14,320,300,20,40
2012131-2012151-60c523e0d822,progress (first attempt),5,4,200,180,20,40
2013245-2013265-302c087c37f2,progress (first attempt),1,0,40,20,20,40
2011136-2011156-4a6ebf9fa01b,progress (first attempt),2,0,40,20,20,40
2023353-2024008-6ec6c401c392,progress (first attempt),2,0,40,38,38,40
2013085-2013105-1f01e50a691c,plan up to the resumed attempt's first day (progress overwritten),9,3,180,360,240,40
2011276-2011296-c0591bc479f3,progress (first attempt),1,0,40,20,20,40
2014180-2014200-9a459a37408a,plan up to the resumed attempt's first day (progress overwritten),19,18,800,760,40,40
2020189-2020209-507e1504b58a,progress (first attempt),1,0,40,20,20,40
2023353-2024008-6197f48d8cdd,progress (first attempt),8,7,280,274,34,40
2011296-2011316-1d805a661e00,plan up to the resumed attempt's first day (progress overwritten),5,1,90,160,120,40
2021343-2021363-bc24492267b7,progress (first attempt),14,12,280,260,20,40
2012311-2012331-dd3e26375f8d,plan up to the resumed attempt's first day (progress overwritten),6,5,252,240,40,40
2017244-2017264-9182bbf2feac,progress (first attempt),2,1,80,60,20,40
2022358-2023013-4e01c2861dd5,progress (first attempt),6,5,200,195,38,39
2017084-2017104-af367d228876,progress (first attempt),17,15,320,316,35,39
2017364-2018019-08bca01b2f61,progress (first attempt),7,6,240,216,18,39
2022258-2022278-5959e853d267,progress (first attempt),6,5,200,176,19,39
2022218-2022238-36be48bd354f,progress (first attempt),20,19,400,381,20,39
2019334-2019354-20f256a1b893,progress (first attempt),2,1,40,19,26,38
2016170-2016190-728ad2ebdb92,progress (first attempt),4,3,120,88,7,38
2020209-2020229-f8e17abca72c,plan up to the resumed attempt's first day (progress overwritten),6,2,96,187,138,38
2016290-2016310-073d1afe7a80,progress (first attempt),7,6,240,222,20,38
2021323-2021343-ba3a5cccfef1,progress (first attempt),6,5,200,182,20,38
2018299-2018319-dafaa6722fd6,plan up to the resumed attempt's first day (progress overwritten),5,2,90,149,99,37
2023333-2023353-6752ae86bf50,plan up to the resumed attempt's first day (progress overwritten),18,2,75,317,294,37
2025102-2025122-fe47b71c1789,progress (first attempt),17,13,200,197,35,37
2025022-2025042-8bc09d76f3fd,plan up to the resumed attempt's first day (progress overwritten),5,4,187,178,40,37
2025082-2025102-0c0c2d1a872b,progress (first attempt),8,7,280,261,20,37
2018359-2019014-90b2f8d6b6a8,progress (first attempt),34,31,480,454,11,37
2016090-2016110-89dda44a3b6f,plan up to the resumed attempt's first day (progress overwritten),7,1,63,240,240,36
2018239-2018259-1b84bbcff410,progress (first attempt),6,5,200,183,20,36
2020329-2020349-e879e58ce57d,plan up to the resumed attempt's first day (progress overwritten),5,2,108,164,120,36
2025302-2025322-3dd719e4fd99,plan up to the resumed attempt's first day (progress overwritten),9,2,100,327,280,36
2019014-2019034-de138736d81c,progress (first attempt),6,5,200,181,20,36
2010301-2010321-fca3bfc2a8a7,plan up to the resumed attempt's first day (progress overwritten),4,1,66,126,100,36
2022058-2022078-f45b83ddb134,progress (first attempt),2,1,40,7,3,36
2018259-2018279-a51f0f6d5443,progress (first attempt),10,8,160,148,28,36
2012291-2012311-b8d6b525b526,progress (first attempt),6,5,200,185,20,35
2012031-2012051-a68ed032893e,progress (first attempt),3,2,80,60,15,35
2023233-2023253-9f7b0c8d1d27,progress (first attempt),22,19,280,265,20,35
2012031-2012051-12d4cd7fd163,progress (first attempt),3,2,80,63,20,35
2013025-2013045-6ff11fef9262,progress (first attempt),3,2,80,55,20,35
2017024-2017044-a071febe9c25,progress (first attempt),7,6,240,236,33,35
2024108-2024128-43fa2797c9dd,progress (first attempt),20,19,760,756,31,35
2018239-2018259-6f273118df2b,plan up to the resumed attempt's first day (progress overwritten),4,1,78,145,120,35
2022178-2022198-e92cdcb7fc24,plan up to the resumed attempt's first day (progress overwritten),19,4,200,706,576,34
2015055-2015075-0b9508a1d8c4,progress (first attempt),5,4,160,162,36,34
2016030-2016050-5a3aff9a2280,plan up to the resumed attempt's first day (progress overwritten),8,1,63,250,260,34
2012051-2012071-684e2b3d8d54,progress (first attempt),3,2,80,66,20,34
2022298-2022318-e3f0af4079cc,progress (first attempt),8,7,280,259,16,34
2023273-2023293-e08def17a485,plan up to the resumed attempt's first day (progress overwritten),3,1,42,82,80,34
2017104-2017124-c341b3e679c9,progress (first attempt),6,5,200,184,20,34
2010081-2010101-f79986a5fbd5,plan up to the resumed attempt's first day (progress overwritten),4,2,121,160,80,33
2012271-2012291-f6931bd0611c,progress (first attempt),7,6,240,240,33,33
2014180-2014200-200184a59d3b,progress (first attempt),7,6,240,225,20,33
2018359-2019014-10896c03f7f6,progress (first attempt),7,6,120,110,23,33
2013145-2013165-2b02d29e934b,plan up to the resumed attempt's first day (progress overwritten),19,7,304,715,458,33
2022078-2022098-be9d42126dc7,progress (first attempt),20,18,360,358,31,33
2025242-2025262-a224a2c1aca9,plan up to the resumed attempt's first day (progress overwritten),24,1,68,454,433,32
2016210-2016230-17e1dbbb23a1,plan up to the resumed attempt's first day (progress overwritten),6,5,204,208,40,32
2012151-2012171-4383474e44be,progress (first attempt),4,3,120,105,17,32
2011356-2012011-3ec15e8323a3,progress (first attempt),3,2,80,66,20,32
2014240-2014260-3be33a01d0cd,progress (first attempt),2,1,40,21,20,32
2025302-2025322-252f720fd040,progress (first attempt),9,8,320,305,16,31
2024168-2024188-ffea12aece50,progress (first attempt),20,19,760,744,15,31
2014080-2014100-3edcdb1df1a3,progress (first attempt),31,28,480,465,16,31
2016270-2016290-2e8bd058f812,plan up to the resumed attempt's first day (progress overwritten),5,4,170,168,40,31
2024088-2024108-0590aceb6c0d,progress (first attempt),38,35,480,474,25,31
