id,network_code,station_code,location_code,channels,latitude,longitude,elevation,start_date,end_date,state
9H.126.,9H,126,,DP,40.733874,-111.863708,1322.0,2018.041,2018.073,Utah
9H.129.,9H,129,,DP,40.73382,-111.862158,1320.0,2018.041,2018.077,Utah
9H.130.,9H,130,,DP,40.733838,-111.861364,1322.0,2018.041,2018.079,Utah
9H.131.,9H,131,,DP,40.7337,-111.8604,1321.0,2018.041,2018.077,Utah
9H.132.,9H,132,,DP,40.733173,-111.859022,1323.0,2018.041,2018.077,Utah
9H.133.,9H,133,,DP,40.734015,-111.858305,1323.0,2018.041,2018.075,Utah
9H.134.,9H,134,,DP,40.733639,-111.856518,1331.0,2018.041,2018.078,Utah
9H.136.,9H,136,,DP,40.733664,-111.855642,1338.0,2018.041,2018.077,Utah
9H.137.,9H,137,,DP,40.733912,-111.855178,1341.0,2018.041,2018.078,Utah
9H.139.,9H,139,,DP,40.733247,-111.853437,1349.0,2018.041,2018.077,Utah
9H.140.,9H,140,,DP,40.733227,-111.852117,1357.0,2018.041,2018.076,Utah
9H.141.,9H,141,,DP,40.7331,-111.85168,1361.0,2018.041,2018.079,Utah
9H.142.,9H,142,,DP,40.733392,-111.849844,1365.0,2018.041,2018.077,Utah
9H.143.,9H,143,,DP,40.73311,-111.84933,1369.0,2018.041,2018.078,Utah
9H.144.,9H,144,,DP,40.73324,-111.848296,1368.0,2018.041,2018.049,Utah
9H.145.,9H,145,,DP,40.73335,-111.84721,1370.0,2018.041,2018.077,Utah
9H.146.,9H,146,,DP,40.733167,-111.846461,1371.0,2018.041,2018.077,Utah
9H.147.,9H,147,,DP,40.733098,-111.844582,1372.0,2018.041,2018.077,Utah
9H.149.,9H,149,,DP,40.7333,-111.84328,1384.0,2018.041,2018.077,Utah
9H.150.,9H,150,,DP,40.73349,-111.84152,1387.0,2018.041,2018.079,Utah
9H.152.,9H,152,,DP,40.733307,-111.840608,1390.0,2018.041,2018.078,Utah
9H.153.,9H,153,,DP,40.733464,-111.839193,1390.0,2018.041,2018.078,Utah
9H.155.,9H,155,,DP,40.733456,-111.838115,1392.0,2018.041,2018.078,Utah
9H.157.,9H,157,,DP,40.733435,-111.836157,1395.0,2018.041,2018.076,Utah
9H.16.,9H,16,,DP,40.730428,-111.840778,1381.0,2018.039,2018.071,Utah
9H.17.,9H,17,,DP,40.710804,-111.870555,1311.0,2018.039,2018.073,Utah
9H.18.,9H,18,,DP,40.724055,-111.80666,1500.0,2018.039,2018.072,Utah
9H.19.,9H,19,,DP,40.813465,-111.729679,1000.0,2018.049,2018.082,Utah
9H.20.,9H,20,,DP,40.7859,-111.8621,1000.0,2018.039,2018.074,Utah
9H.208.,9H,208,,DP,40.734246,-111.861624,1500.0,2018.048,2018.083,Utah
9H.209.,9H,209,,DP,40.734052,-111.861624,1500.0,2018.048,2018.083,Utah
9H.21.,9H,21,,DP,40.750392,-111.837795,1430.0,2018.039,2018.073,Utah
9H.210.,9H,210,,DP,40.735963,-111.86163,1500.0,2018.048,2018.082,Utah
9H.211.,9H,211,,DP,40.738784,-111.861721,1500.0,2018.048,2018.081,Utah
9H.214.,9H,214,,DP,40.76361,-111.86014,1500.0,2018.048,2018.082,Utah
9H.217.,9H,217,,DP,40.73382,-111.846677,1500.0,2018.048,2018.078,Utah
9H.218.,9H,218,,DP,40.733625,-111.846454,1500.0,2018.048,2018.081,Utah
9H.219.,9H,219,,DP,40.73388,-111.845571,1500.0,2018.048,2018.082,Utah
9H.22.,9H,22,,DP,40.741165,-111.853155,1000.0,2018.049,2018.081,Utah
9H.222.,9H,222,,DP,40.733632,-111.846656,1500.0,2018.048,2018.082,Utah
9H.223.,9H,223,,DP,40.734308,-111.846421,1500.0,2018.048,2018.083,Utah
9H.224.,9H,224,,DP,40.735221,-111.84664,1500.0,2018.048,2018.083,Utah
9H.225.,9H,225,,DP,40.73889,-111.846597,1500.0,2018.048,2018.083,Utah
9H.23.,9H,23,,DP,40.738307,-111.82616,1435.0,2018.039,2018.073,Utah
9H.24.,9H,24,,DP,40.752614,-111.875536,1000.0,2018.049,2018.081,Utah
9H.27.,9H,27,,DP,40.735707,-111.868603,1312.0,2018.039,2018.071,Utah
9H.29.,9H,29,,DP,40.786944,-111.870537,1000.0,2018.049,2018.08,Utah
9H.30.,9H,30,,DP,40.713154,-111.881501,1311.0,2018.039,2018.069,Utah
9H.31.,9H,31,,DP,40.7674,-111.857,1000.0,2018.039,2018.073,Utah
9H.36.,9H,36,,DP,40.74296,-111.856109,1346.0,2018.039,2018.057,Utah
9H.37.,9H,37,,DP,40.727528,-111.882552,1304.0,2018.039,2018.07,Utah
9H.38.,9H,38,,DP,40.779651,-111.920483,1000.0,2018.049,2018.082,Utah
9H.4.,9H,4,,DP,40.781224,-111.723482,1000.0,2018.049,2018.083,Utah
9H.40.,9H,40,,DP,40.742572,-111.858447,1332.0,2018.039,2018.071,Utah
9H.41.,9H,41,,DP,40.758,-111.8672,1000.0,2018.039,2018.073,Utah
9H.43.,9H,43,,DP,40.737609,-111.843882,1395.0,2018.039,2018.072,Utah
9H.45.,9H,45,,DP,40.7597,-111.859,1000.0,2018.039,2018.073,Utah
9H.48.,9H,48,,DP,40.777017,-111.867006,1000.0,2018.049,2018.082,Utah
9H.49.,9H,49,,DP,40.738854,-111.86767,1000.0,2018.049,2018.082,Utah
9H.51.,9H,51,,DP,40.727756,-111.81536,1500.0,2018.039,2018.072,Utah
9H.52.,9H,52,,DP,40.7724,-111.8588,1000.0,2018.039,2018.073,Utah
9H.55.,9H,55,,DP,40.723485,-111.866947,1320.0,2018.039,2018.069,Utah
9H.56.,9H,56,,DP,40.782044,-111.920483,1000.0,2018.049,2018.081,Utah
9H.58.,9H,58,,DP,40.723604,-111.83353,1379.0,2018.039,2018.073,Utah
9H.6.,9H,6,,DP,40.7637,-111.8602,1000.0,2018.039,2018.072,Utah
AE.113A.,AE,113A,,"BH,HH,VE",32.768299,-113.766701,118.0,2009.028,3000.001,Arizona
AE.214A.,AE,214A,,"AC,HH,HN",31.9559,-112.811501,543.0,2018.25,3000.001,Arizona
AE.214A.EP,AE,214A,EP,"BD,LC,LD,LE,LI,LK",31.9559,-112.811501,543.0,2018.25,3000.001,Arizona
AE.319A.,AE,319A,,"BH,HH,VE",31.3757,-109.280899,1187.0,2011.335,3000.001,Arizona
AE.BABIT.,AE,BABIT,,HH,35.745548,-112.422218,1693.6,2017.3,3000.001,Arizona
AE.BARN.,AE,BARN,,HH,35.27668,-111.73571,2254.0,2017.3,3000.001,Arizona
AE.DOVA.,AE,DOVA,,HH,35.307304,-111.73078,2505.0,2022.3,3000.001,Arizona
AE.DUN6.,AE,DUN6,,HH,32.553799,-109.090103,1259.0,2016.001,3000.001,Arizona
AE.HANNA.,AE,HANNA,,HH,33.63636,-109.32029,2796.0,2017.3,3000.001,Arizona
AE.HANNA.EP,AE,HANNA,EP,"BD,LC,LD,LE,LI,LK",33.63636,-109.32029,2796.0,2017.3,3000.001,Arizona
AE.LOGN.,AE,LOGN,,"AC,HH,LC,LH,LO,OC,UH,VC,VE,VH,VK,VM,VP",36.352953,-113.198284,2296.0,2022.2,3000.001,Arizona
AE.LOGN.EP,AE,LOGN,EP,"BD,LC,LD,LE,LI,LK",36.352953,-113.198284,2296.0,2022.2,3000.001,Arizona
AE.PRCT.,AE,PRCT,,HH,35.055786,-112.710289,1410.0,2017.3,3000.001,Arizona
AE.TONTO.,AE,TONTO,,HH,33.649147,-111.007675,660.6,2017.3,3000.001,Arizona
AE.U15A.,AE,U15A,,"BH,HH,LT,VE",36.428001,-112.291496,2489.0,2011.335,3000.001,Arizona
AE.W13A.,AE,W13A,,"BH,HH,VE",35.097382,-113.894318,2113.0,2011.335,3000.001,Arizona
AE.W18A.,AE,W18A,,"AC,HH,LC,LH,LO,OC,UH,VC,VE,VH,VK,VM,VP",35.118099,-109.735703,1750.0,2018.25,3000.001,Arizona
AE.W18A.EP,AE,W18A,EP,"BD,LC,LD,LE,LI,LK",35.118099,-109.735703,1750.0,2018.25,3000.001,Arizona
AE.X16A.,AE,X16A,,"BH,HH,VE",34.417801,-111.441101,1759.4,2009.035,3000.001,Arizona
AE.X18A.,AE,X18A,,"BH,HH,VE",34.529301,-109.950104,1751.0,2011.335,3000.001,Arizona
AE.Y14A.,AE,Y14A,,"BH,HH,VE",33.938301,-113.004799,730.7,2011.335,3000.001,Arizona
AE.Y14B.,AE,Y14B,,HH,34.05799,-113.113267,765.8,2024.089,3000.001,Arizona
AP.PVFF.00,AP,PVFF,00,CN,33.39,-112.86,260.0,2015.344,3000.001,Arizona
AP.PVFF.01,AP,PVFF,01,CN,33.39,-112.86,260.0,2015.344,3000.001,Arizona
AP.PVFF.02,AP,PVFF,02,CN,33.39,-112.86,260.0,2015.344,3000.001,Arizona
AR.113A.,AR,113A,,"AC,BH,LC,LH,LO,OC,UH,VC,VE,VH,VK,VM,VP",32.768299,-113.766701,118.0,2010.148,2011.33,Arizona
AR.319A.,AR,319A,,"AC,BH,LC,LH,LO,OC,UH,VC,VE,VH,VK,VM,VP",31.3757,-109.280899,1187.0,2010.148,2011.33,Arizona
AR.319A.00,AR,319A,00,VH,31.3757,-109.280899,1187.0,2010.148,2011.33,Arizona
AR.AJAR.,AR,AJAR,,EH,34.8862,-110.571503,1586.0,2000.001,3000.001,Arizona
AR.CCAZ.,AR,CCAZ,,EH,35.65163,-112.298416,1724.0,2000.001,2013.18,Arizona
AR.CCAZ.01,AR,CCAZ,01,EH,35.65163,-112.298416,1724.0,2013.181,3000.001,Arizona
AR.FLAG.,AR,FLAG,,EH,35.167198,-111.6437,2120.0,2000.001,2013.18,Arizona
AR.FLAG.01,AR,FLAG,01,EH,35.167198,-111.6437,2120.0,2013.181,3000.001,Arizona
AR.GCAZ.01,AR,GCAZ,01,EH,36.058537,-112.183601,2072.0,2013.181,3000.001,Arizona
AR.GCN.,AR,GCN,,EH,36.043999,-112.127998,2294.0,2000.001,2013.18,Arizona
AR.HTCH.,AR,HTCH,,EH,34.806,-111.393997,2559.0,2000.001,3000.001,Arizona
AR.MTLO.,AR,MTLO,,EH,36.3214,-113.1689,2146.0,2000.001,2013.18,Arizona
AR.PGAZ.,AR,PGAZ,,EH,36.905998,-111.461998,2418.0,2000.001,2013.18,Arizona
AR.PGAZ.01,AR,PGAZ,01,EH,36.905998,-111.461998,2418.0,2013.181,3000.001,Arizona
AR.SMAZ.01,AR,SMAZ,01,EH,36.321419,-113.168953,2200.0,2013.181,3000.001,Arizona
AR.TSAZ.01,AR,TSAZ,01,EH,35.270111,-112.232933,2313.1,2013.181,3000.001,Arizona
AR.U15A.,AR,U15A,,"AC,BH,LC,LH,LO,OC,UH,VC,VE,VH,VK,VM,VP",36.428001,-112.291496,2489.0,2010.148,2011.33,Arizona
AR.W13A.,AR,W13A,,"AC,BH,LC,LH,LO,OC,UH,VC,VE,VH,VK,VM,VP",35.098999,-113.885399,1988.2,2010.148,2011.33,Arizona
AR.WMZ.,AR,WMZ,,EH,35.157295,-112.326393,2037.0,2000.001,2013.18,Arizona
AR.WMZ.01,AR,WMZ,01,EH,35.157295,-112.326393,2037.0,2013.181,3000.001,Arizona
AR.X16A.,AR,X16A,,"AC,BH,LC,LH,LO,OC,UH,VC,VE,VH,VK,VM,VP",34.417801,-111.441101,1759.4,2010.148,2011.328,Arizona
AR.X18A.,AR,X18A,,"AC,BH,LC,LH,LO,OC,UH,VC,VE,VH,VK,VM,VP",34.529301,-109.950104,1751.0,2010.148,2011.33,Arizona
AR.Y14A.,AR,Y14A,,"AC,BH,LC,LH,LO,OC,UH,VC,VE,VH,VK,VM,VP",33.938301,-113.004799,730.7,2010.148,2011.33,Arizona
AR.Z14A.,AR,Z14A,,"AC,BH,LC,LH,LO,OC,UH,VC,VE,VH,VK,VM,VP",33.362701,-112.945801,297.8,2010.148,2010.267,Arizona
BC.AGSX.,BC,AGSX,,"HH,HN",32.2658,-115.1605,0.0,2017.335,3000.001,Baja California (Me)
BC.AGUTJ.01,BC,AGUTJ,01,HN,32.4758,-117.006,223.4,2013.297,3000.001,Baja California (Me)
BC.ALAMX.,BC,ALAMX,,"HH,HN",32.0075,-115.7083,325.0,2015.337,3000.001,Baja California (Me)
BC.CBX.,BC,CBX,,"HH,HN",32.3131,-116.6636,1250.0,2002.053,3000.001,Baja California (Me)
BC.CCX.,BC,CCX,,"HH,HN",31.867887,-116.66446,36.6,2011.18,3000.001,Baja California (Me)
BC.CHX.,BC,CHX,,"BH,HH,HN",31.4721,-115.0521,40.0,2013.305,3000.001,Baja California (Me)
BC.CNAEN.01,BC,CNAEN,01,HN,31.8915,-116.603,46.0,2023.181,3000.001,Baja California (Me)
BC.CORX.,BC,CORX,,"HH,HN",32.4154,-117.2482,74.24,2018.138,3000.001,Baja California (Me)
BC.CPX.,BC,CPX,,"BH,HH,HN",32.4195,-115.305,192.0,2009.303,3000.001,Baja California (Me)
BC.DEPTJ.01,BC,DEPTJ,01,HN,32.51,-117.054,205.5,2014.297,3000.001,Baja California (Me)
BC.DOCTX.,BC,DOCTX,,"HH,HN",31.9595,-114.7452,0.0,2015.174,3000.001,Sonora (Me)
BC.DOCX.,BC,DOCX,,"HH,HN",31.9595,-114.7452,0.0,2015.174,3000.001,Sonora (Me)
BC.GUVIX.,BC,GUVIX,,"HH,HN",32.3029,-115.076,10.0,2014.164,3000.001,Baja California (Me)
BC.HGTTJ.01,BC,HGTTJ,01,HN,32.526,-117.009,25.0,2013.324,3000.001,Baja California (Me)
BC.JARAX.,BC,JARAX,,"HH,HN",32.5378,-115.5815,0.0,2015.169,3000.001,Baja California (Me)
BC.OJONX.,BC,OJONX,,"HH,HN",31.8573,-116.099,894.0,2022.359,3000.001,Baja California (Me)
BC.PBX.,BC,PBX,,"HH,HN",31.7415,-116.7251,345.0,2017.194,3000.001,Baja California (Me)
BC.PESCX.,BC,PESCX,,"HH,HN",32.4338,-114.9649,0.0,2015.192,3000.001,Baja California (Me)
BC.PIPTJ.01,BC,PIPTJ,01,HN,32.4985,-116.886,0.0,2013.297,3000.001,Baja California (Me)
BC.PIX.,BC,PIX,,"HH,HN",31.5629,-113.4599,77.8,2011.196,3000.001,Sonora (Me)
BC.PLATJ.01,BC,PLATJ,01,HN,32.5056,-117.123,22.1,2013.297,3000.001,Baja California (Me)
BC.POT2.01,BC,POT2,01,HN,32.627,-115.385,5.8,2011.191,3000.001,Baja California (Me)
BC.RHX.,BC,RHX,,"HH,HN",32.135,-115.2843,16.0,2013.238,3000.001,Baja California (Me)
BC.RITX.,BC,RITX,,"HH,HN",32.166,-114.96158,9.0,2015.169,3000.001,Sonora (Me)
BC.RMX.,BC,RMX,,"HH,HN",32.5535,-116.0288,1278.0,2011.284,3000.001,Baja California (Me)
BC.SFX.,BC,SFX,,"HH,HN",31.0376,-114.851,39.0,2012.186,3000.001,Baja California (Me)
BC.SJX.,BC,SJX,,"HH,HN",32.0048,-115.948,1616.0,2012.08,3000.001,Baja California (Me)
BC.SLRCX.,BC,SLRCX,,"HH,HN",32.4579,-114.7049,47.0,2015.157,3000.001,Sonora (Me)
BC.SLRX.,BC,SLRX,,"HH,HN",32.45885,-114.706,49.0,2014.164,2015.153,Sonora (Me)
BC.SPX.,BC,SPX,,"HH,HN",31.0451,-115.466,2835.0,2001.152,2015.189,Baja California (Me)
BC.SQX.,BC,SQX,,"HH,HN",30.57618,-115.875796,101.0,2011.342,3000.001,Baja California (Me)
BC.SV2X.,BC,SV2X,,"HH,HN",31.3398,-116.2384,135.0,2017.095,3000.001,Baja California (Me)
BC.TJX.,BC,TJX,,"HH,HN",32.51017,-117.0543,210.0,2011.29,3000.001,Baja California (Me)
BC.TKX.,BC,TKX,,"HH,HN",32.5687,-116.6075,541.0,2011.284,3000.001,Baja California (Me)
BC.TL2X.,BC,TL2X,,HH,32.4481,-115.109,15.0,2021.135,3000.001,Baja California (Me)
BC.TLX.,BC,TLX,,HH,32.448,-115.0587,15.0,2013.142,3000.001,Baja California (Me)
BC.UABX.,BC,UABX,,"HH,HN",32.6316,-115.4447,44.29,2011.181,3000.001,Baja California (Me)
BC.VTX.,BC,VTX,,"HH,HN",31.3914,-115.784,746.0,2011.313,3000.001,Baja California (Me)
BC.YUC2X.,BC,YUC2X,,"HH,HN",32.6054,-115.094,22.0,2021.135,3000.001,Baja California (Me)
BC.YUCAX.,BC,YUCAX,,"HH,HN",32.6054,-115.0094,0.0,2015.173,3000.001,Baja California (Me)
C8.AHCB.,C8,AHCB,,HH,48.9325,-123.7373,50.0,2003.058,2007.05,British Columbia (Ca)
C8.ATLB.,C8,ATLB,,"BH,HH",50.2184,-127.06,266.0,2005.111,2006.255,British Columbia (Ca)
C8.CPLB.,C8,CPLB,,"BH,HH",48.6118,-124.7512,40.0,2004.112,2005.285,British Columbia (Ca)
C8.FCBC.,C8,FCBC,,HH,48.9742,-124.7358,255.0,2006.353,2007.046,British Columbia (Ca)
C8.FHRB.,C8,FHRB,,HH,50.0604,-127.1158,5.0,2009.071,2015.297,British Columbia (Ca)
C8.GLBC.,C8,GLBC,,"BH,HH",48.396,-123.6363,100.0,2004.093,2005.289,British Columbia (Ca)
C8.JRBB.,C8,JRBB,,HH,48.43,-124.0522,24.0,2008.134,2008.157,British Columbia (Ca)
C8.JRBC.,C8,JRBC,,"BH,HH",48.3957,-123.96,20.0,2004.094,2007.015,British Columbia (Ca)
C8.KHVB.,C8,KHVB,,BH,48.5688,-123.4663,39.0,2003.059,2004.218,British Columbia (Ca)
C8.LCBC.,C8,LCBC,,HH,48.4834,-124.2619,100.0,2004.09,2005.285,British Columbia (Ca)
C8.MGCB.,C8,MGCB,,HH,48.6317,-123.6808,236.0,2002.098,2007.05,British Columbia (Ca)
C8.MWAB.,C8,MWAB,,HH,49.7411,-125.3032,1176.0,2009.212,3000.001,British Columbia (Ca)
C8.PHYB.,C8,PHYB,,HH,49.0828,-123.8431,39.0,2003.06,2005.287,British Columbia (Ca)
C8.PPSB.,C8,PPSB,,HH,48.3956,-123.6768,101.0,2006.306,2007.046,British Columbia (Ca)
C8.SHDB.,C8,SHDB,,"BH,HH",48.797,-123.636,55.0,2003.059,2007.083,British Columbia (Ca)
C8.SHVB.,C8,SHVB,,"BH,HH",48.4723,-123.636,69.0,2003.058,2005.286,British Columbia (Ca)
C8.SOKB.,C8,SOKB,,HH,48.3947,-123.6731,45.0,2008.077,2015.018,British Columbia (Ca)
C8.SPLB.,C8,SPLB,,HH,49.8921,-125.6526,276.0,2009.211,3000.001,British Columbia (Ca)
C8.TASB.,C8,TASB,,"BH,HH",49.9266,-126.6513,18.0,2005.014,2006.272,British Columbia (Ca)
C8.TFRB.,C8,TFRB,,HH,48.9332,-124.6363,853.0,2004.149,2004.231,British Columbia (Ca)
C8.THAB.,C8,THAB,,"BH,HH",49.28,-124.9184,115.0,2003.074,2007.05,British Columbia (Ca)
C8.TWBB.,C8,TWBB,,HH,48.5846,-124.092,122.0,2002.331,2007.045,British Columbia (Ca)
C8.WTRB.,C8,WTRB,,"BH,HH",50.1298,-126.0353,353.0,2005.111,2006.272,British Columbia (Ca)
CI.CDD.,CI,CDD,,"AB,AC,AD,AL,AM,AN,AP,AR,AS,AT,AW,BH,HH,HN,LA,LC,LE,LF,LH,LN,LO,LS,OC,VA,VC,VE,VF,VG,VH,VI,VK,VM,VP",32.58395,-114.35617,213.6,2019.192,3000.001,Arizona
CI.CDD.2C,CI,CDD,2C,HN,32.58395,-114.35617,213.6,2019.192,2025.252,Arizona
CI.Q0080.01,CI,Q0080,01,HN,34.092167,-118.401436,176.0,2014.345,3000.001,California
CI.YMD.,CI,YMD,,EH,32.553951,-114.55352,39.0,1975.001,2017.306,Arizona
CN.ALB.,CN,ALB,,EH,49.27,-124.8287,27.0,1996.088,2012.323,British Columbia (Ca)
CN.BAIB.,CN,BAIB,,"HH,HN",52.5757,-131.7534,804.0,2017.222,3000.001,British Columbia (Ca)
CN.BLBC.,CN,BLBC,,EH,52.044,-119.2439,2357.0,1997.168,2018.046,British Columbia (Ca)
CN.BNB.,CN,BNB,,EH,52.5758,-131.7522,756.0,1996.057,2019.031,British Columbia (Ca)
CN.BOIB.,CN,BOIB,,"HH,HN",49.3903,-123.3788,470.0,2021.08,3000.001,British Columbia (Ca)
CN.BPBC.,CN,BPBC,,EH,50.1571,-127.7721,729.0,1995.04,2018.165,British Columbia (Ca)
CN.BPEB.,CN,BPEB,,"HH,HN",50.1566,-127.7719,737.0,2018.173,3000.001,British Columbia (Ca)
CN.BTB.,CN,BTB,,"EH,HH,HN",49.4686,-125.5226,1607.0,1996.3,3000.001,British Columbia (Ca)
CN.CBB.,CN,CBB,,"BH,HH,HN",50.0315,-125.3652,277.0,1996.333,3000.001,British Columbia (Ca)
CN.CLRS.,CN,CLRS,,"HH,HN",48.8203,-124.1309,174.0,2014.254,3000.001,British Columbia (Ca)
CN.DOWB.,CN,DOWB,,EH,51.518,-118.517,592.0,1997.164,2012.125,British Columbia (Ca)
CN.EDB.,CN,EDB,,"BH,EH,HH,HN,SH",49.873,-127.1216,150.0,1982.119,3000.001,British Columbia (Ca)
CN.EDB.00,CN,EDB,00,BH,49.873,-127.1216,150.0,2004.163,3000.001,British Columbia (Ca)
CN.FHBB.,CN,FHBB,,"HH,HN",50.0605,-127.1146,12.0,2019.323,3000.001,British Columbia (Ca)
CN.GDR.,CN,GDR,,"EH,HH,HN",49.7805,-126.0557,123.0,1996.333,3000.001,British Columbia (Ca)
CN.GHNB.,CN,GHNB,,"BH,HH,HN",49.3065,-124.2364,5.0,2003.06,3000.001,British Columbia (Ca)
CN.GOBB.,CN,GOBB,,"EH,HH,HN",48.9493,-123.5105,173.0,1999.033,3000.001,British Columbia (Ca)
CN.HG1B.,CN,HG1B,,"EH,HH",52.9345,-132.1307,5.0,2012.312,3000.001,British Columbia (Ca)
CN.HG4B.,CN,HG4B,,"EH,HH,HN",52.2931,-131.1976,328.0,2012.31,2018.031,British Columbia (Ca)
CN.HNB.,CN,HNB,,"BH,EH",49.2745,-122.5792,183.0,1997.067,2010.212,British Columbia (Ca)
CN.HNBB.,CN,HNBB,,"HH,HN",49.2873,-122.5729,392.0,2013.322,2019.177,British Columbia (Ca)
CN.HNYB.,CN,HNYB,,"HH,HN",49.3055,-122.5793,425.0,2020.241,3000.001,British Columbia (Ca)
CN.HOLB.,CN,HOLB,,"EH,HH,HN",50.6402,-128.1331,547.0,1995.04,3000.001,British Columbia (Ca)
CN.HOPB.,CN,HOPB,,"BH,HH,HN",49.3872,-121.4206,236.0,2001.327,3000.001,British Columbia (Ca)
CN.JEDB.,CN,JEDB,,"HH,HN",52.2931,-131.1976,328.0,2018.031,3000.001,British Columbia (Ca)
CN.LLLB.,CN,LLLB,,"BH,HH,HN",50.609,-121.8815,700.0,1998.321,3000.001,British Columbia (Ca)
CN.LZB.,CN,LZB,,BH,48.6122,-123.824,794.0,2001.01,2014.168,British Columbia (Ca)
CN.MAYB.,CN,MAYB,,"EH,HH,HN",50.4025,-127.1737,1418.0,1994.321,3000.001,British Columbia (Ca)
CN.MCMB1.,CN,MCMB1,,BH,52.8217,-123.819,1233.8,2007.326,2008.166,British Columbia (Ca)
CN.MGB.,CN,MGB,,"EH,HH",48.9999,-124.697,1310.0,1996.3,2017.173,British Columbia (Ca)
CN.MGMB.,CN,MGMB,,"HH,HN",50.6279,-123.4081,420.0,2016.255,2019.198,British Columbia (Ca)
CN.MGRB.,CN,MGRB,,"HH,HN",48.9997,-124.6971,1310.0,2018.297,3000.001,British Columbia (Ca)
CN.MNB.,CN,MNB,,EH,52.1976,-118.3887,2167.0,1997.168,2018.046,British Columbia (Ca)
CN.MYRA.,CN,MYRA,,HH,49.551,-125.5705,632.0,2018.299,3000.001,British Columbia (Ca)
CN.NAB.,CN,NAB,,EH,49.2221,-124.0042,258.0,1997.067,2003.363,British Columbia (Ca)
CN.NCRB.,CN,NCRB,,EH,50.4035,-126.0553,1293.0,1998.321,2020.029,British Columbia (Ca)
CN.NCSB.,CN,NCSB,,"HH,HN",50.4031,-126.0559,1297.0,2017.305,3000.001,British Columbia (Ca)
CN.NLLB.,CN,NLLB,,"BH,HH,HN",49.2271,-123.9882,199.0,2003.001,3000.001,British Columbia (Ca)
CN.OZB.,CN,OZB,,"BH,HH,HN",48.9612,-125.4978,626.0,1996.088,3000.001,British Columbia (Ca)
CN.PFB.,CN,PFB,,"EH,HH",48.5747,-124.4541,449.0,1997.074,2018.354,British Columbia (Ca)
CN.PHC.,CN,PHC,,"BH,HH,HN",50.7067,-127.433,32.0,1995.348,3000.001,British Columbia (Ca)
CN.PMB.,CN,PMB,,BH,50.5188,-123.0765,400.0,1993.155,1998.271,British Columbia (Ca)
CN.PNT.,CN,PNT,,"BH,HH",49.3224,-119.6254,531.0,1993.034,3000.001,British Columbia (Ca)
CN.PTRF.,CN,PTRF,,"HH,HN",48.5442,-124.4131,164.0,2017.048,3000.001,British Columbia (Ca)
CN.QEPB.,CN,QEPB,,"HH,HN",49.2419,-123.1141,128.0,2020.02,3000.001,British Columbia (Ca)
CN.SHB.,CN,SHB,,"BH,EH,HH,HN",49.5985,-123.8771,1129.0,1996.333,3000.001,British Columbia (Ca)
CN.SHB.00,CN,SHB,00,BH,49.5985,-123.8771,1129.0,2004.204,3000.001,British Columbia (Ca)
CN.SLEB.,CN,SLEB,,BH,51.1685,-118.1326,2029.0,1997.339,2018.046,British Columbia (Ca)
CN.SNB.,CN,SNB,,"BH,EH,HH,HN",48.7751,-123.1723,402.0,1996.248,2021.087,British Columbia (Ca)
CN.SYMB.,CN,SYMB,,"HH,HN",48.5593,-123.7989,945.0,2016.263,3000.001,British Columbia (Ca)
CN.TAHB.,CN,TAHB,,"HH,HN",49.8925,-126.677,455.0,2019.353,3000.001,British Columbia (Ca)
CN.TSUB.,CN,TSUB,,EH,52.7551,-132.0415,314.0,2012.312,2013.124,British Columbia (Ca)
CN.TXB.,CN,TXB,,EH,49.698,-124.4376,492.0,1997.254,2019.234,British Columbia (Ca)
CN.TXDB.,CN,TXDB,,"HH,HN",49.6979,-124.4377,501.0,2019.254,3000.001,British Columbia (Ca)
CN.UBRB.,CN,UBRB,,HH,52.8918,-124.0832,1240.0,2007.289,2019.174,British Columbia (Ca)
CN.VDB.,CN,VDB,,EH,49.0261,-122.1028,404.0,1997.067,2020.008,British Columbia (Ca)
CN.VDEB.,CN,VDEB,,"HH,HN",49.057,-122.0571,351.0,2018.355,3000.001,British Columbia (Ca)
CN.VGZ.,CN,VGZ,,"BH,EH,HH,HN",48.4131,-123.3251,67.0,1994.202,3000.001,British Columbia (Ca)
CN.WALA.,CN,WALA,,"BH,HH,HN",49.059,-113.911,1400.0,1992.155,3000.001,Alberta (Ca)
CN.WOSB.,CN,WOSB,,"EH,HH,HN",50.1608,-126.5704,961.0,1998.321,3000.001,British Columbia (Ca)
CN.WPB.,CN,WPB,,"EH,HH,HN",49.6478,-123.2094,260.0,1996.248,3000.001,British Columbia (Ca)
CN.WSLR.,CN,WSLR,,"BH,HH,HN",50.1266,-122.9212,907.0,2003.129,3000.001,British Columbia (Ca)
CN.YOUB.,CN,YOUB,,HH,48.901,-124.2618,771.0,2003.059,2014.246,British Columbia (Ca)
EO.EVR1.,EO,EVR1,,BH,52.27795,-114.548,1006.0,2020.17,2022.329,Alberta (Ca)
EO.EVR2.,EO,EVR2,,BH,52.23869,-114.531,1000.0,2020.17,2022.329,Alberta (Ca)
EO.EVR3.,EO,EVR3,,BH,52.21475,-114.605,989.0,2020.17,2022.329,Alberta (Ca)
EO.EVR4.,EO,EVR4,,BH,52.25307,-114.608,998.0,2020.17,2022.329,Alberta (Ca)
